State,Year,Question,Weighted_Data_Value,Weighted_Low_Confidence_Limit,Weighted_High_Confidence_Limit,Total_Sample_Size
Vermont,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.766114638499573,20.41417620036867,25.36198613102379,34177.0
Vermont,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),39.50911613506251,36.76136522958289,42.35184893094988,34236.0
Vermont,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,29.984736557763938,27.42474906878217,32.72605419545623,35169.0
Vermont,2013,Percent of adults who engage in no leisure-time physical activity,20.65940563553863,18.530945045095514,22.989686852277185,35702.0
Vermont,2014,Percent of adults aged 18 years and older who have an overweight classification,35.59007420122931,33.16740129575282,38.084088266238446,36118.0
Vermont,2014,Percent of adults aged 18 years and older who have obesity,24.734301456337562,22.616745113239936,27.009795669749156,36118.0
Vermont,2014,Percent of adults who engage in no leisure-time physical activity,18.815569719042664,16.980148283038503,20.819107700312173,38440.0
Vermont,2015,Percent of adults aged 18 years and older who have an overweight classification,34.91018660567349,32.30822850129704,37.68188613985662,35851.0
Vermont,2015,Percent of adults aged 18 years and older who have obesity,25.227360464143263,22.89630693704499,27.767473710635684,35851.0
Vermont,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),59.20178899216223,56.265461379330446,62.089487485795864,34321.0
Vermont,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.6239971600994,20.2720476866643,25.220098213229203,33804.0
Vermont,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),39.4930992984825,36.69129413836625,42.36166016026299,34069.0
Vermont,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,30.273283747969565,27.65208173035821,33.065224701490415,35091.0
Vermont,2015,Percent of adults who engage in no leisure-time physical activity,22.160850267976777,19.85462259937472,24.725161902635104,35824.0
Vermont,2016,Percent of adults aged 18 years and older who have an overweight classification,34.86682941630806,32.07237945492662,37.80912501379234,36252.0
Vermont,2016,Percent of adults aged 18 years and older who have obesity,27.043095553348778,24.453155687962045,29.85347291183935,36252.0
Vermont,2016,Percent of adults who engage in no leisure-time physical activity,19.608695987060003,17.44293306631749,22.039967650003856,38949.0
Vermont,2017,Percent of adults aged 18 years and older who have an overweight classification,35.45660896158918,32.6754243708089,38.36612328498078,35641.0
Vermont,2017,Percent of adults aged 18 years and older who have obesity,27.543388232653403,24.903018994977693,30.372899189136106,35641.0
Vermont,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),60.22949726552219,57.16777410581113,63.230479922791226,34193.0
Vermont,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.570147657387327,20.11440625092843,25.333277875159688,33659.0
Vermont,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),40.705103362977795,37.72350256198834,43.755592202132036,33958.0
Vermont,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.17818595672343,28.370037744547208,34.14262828824157,34707.0
Vermont,2017,Percent of adults who engage in no leisure-time physical activity,21.350001410238328,18.998620786912987,23.911544210971652,35455.0
Vermont,2017,Percent of adults who report consuming fruit less than one time daily,29.411851894242876,26.7055625500744,32.328370722215865,34948.0
Vermont,2017,Percent of adults who report consuming vegetables less than one time daily,12.517086425524456,10.540185823642844,14.854724478466663,34226.0
Vermont,2018,Percent of adults aged 18 years and older who have an overweight classification,33.880365233343525,31.055190816354894,36.869594463129225,35977.0
Vermont,2018,Percent of adults aged 18 years and older who have obesity,27.49504683547822,24.829560552575256,30.416677321622142,35977.0
Vermont,2018,Percent of adults who engage in no leisure-time physical activity,19.034209379246686,16.922753262736855,21.413015050896128,39001.0
Vermont,2019,Percent of adults aged 18 years and older who have an overweight classification,33.24490863858626,30.30060335706729,36.33205513139458,34971.0
Vermont,2019,Percent of adults aged 18 years and older who have obesity,26.561539561350834,23.85558033799434,29.496231162963596,34971.0
Vermont,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),62.37694468832309,59.05503658179689,65.57596136962246,34170.0
Vermont,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,28.7945828721845,25.861487840626964,32.001265292692416,33431.0
Vermont,2019,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),44.35377895045441,41.10417766051012,47.690826737027265,34110.0
Vermont,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,39.71546198628163,36.48075393394432,43.021632370741834,34698.0
Vermont,2019,Percent of adults who engage in no leisure-time physical activity,19.911902263942572,17.54247929320817,22.574936499171727,36220.0
Vermont,2019,Percent of adults who report consuming fruit less than one time daily,31.397949960121696,28.37058163235164,34.65863882078398,33853.0
Vermont,2019,Percent of adults who report consuming vegetables less than one time daily,12.371949418497323,10.327939819088057,14.827902898283183,32502.0
Vermont,2020,Percent of adults aged 18 years and older who have an overweight classification,35.79999427114663,32.688144137950786,39.09723582824897,34911.0
Vermont,2020,Percent of adults aged 18 years and older who have obesity,26.291870757067972,23.5979949013205,29.20674858926986,34911.0
Vermont,2020,Percent of adults who engage in no leisure-time physical activity,18.23177041851861,16.022559926007762,20.729753616113864,38923.0
Vermont,2021,Percent of adults aged 18 years and older who have an overweight classification,32.44073528161229,29.649355140451828,35.426922531817794,35279.0
Vermont,2021,Percent of adults aged 18 years and older who have obesity,29.00308115309391,26.246415714731146,31.943850449275768,35279.0
Vermont,2021,Percent of adults who engage in no leisure-time physical activity,17.635033865814698,15.382969968051118,20.142614696485623,39125.0
Vermont,2021,Percent of adults who report consuming fruit less than one time daily,33.66814128445697,30.63236413280274,36.83871670491184,34427.0
Vermont,2021,Percent of adults who report consuming vegetables less than one time daily,13.793025619562943,11.535508654449794,16.510974260859168,33451.0
Virgin Islands,2016,Percent of adults aged 18 years and older who have an overweight classification,33.32043404735062,26.750028184892898,40.73017192784668,7096.0
Virgin Islands,2016,Percent of adults aged 18 years and older who have obesity,32.75084554678692,26.32804396843292,39.96591037204059,7096.0
Virgin Islands,2016,Percent of adults who engage in no leisure-time physical activity,25.350791733762755,19.397812667740205,32.55402576489533,7452.0
Virgin Islands,2021,Percent of adults aged 18 years and older who have an overweight classification,31.584268591664397,22.744497412149272,42.24632252792155,7342.0
Virgin Islands,2021,Percent of adults aged 18 years and older who have obesity,35.53620266957232,25.370375919368016,46.97147916099157,7342.0
Virgin Islands,2021,Percent of adults who engage in no leisure-time physical activity,21.98356484326982,14.747228027043638,31.613128457283345,8135.0
Virgin Islands,2021,Percent of adults who report consuming fruit less than one time daily,39.20290898617511,27.851022465437786,51.8805155529954,6944.0
Virgin Islands,2021,Percent of adults who report consuming vegetables less than one time daily,31.584751773049643,21.042804373522458,44.48874113475177,6768.0
Virginia,2011,Percent of adults aged 18 years and older who have an overweight classification,34.18310339186389,31.121665394263278,37.42314047333406,36676.0
Virginia,2011,Percent of adults aged 18 years and older who have obesity,29.26392723905999,26.327802739427604,32.42223946845301,36723.0
Virginia,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.64548929663608,49.243628950050976,56.040477404009515,35316.0
Virginia,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.411023599495934,19.757787260854624,25.3821915454233,34916.0
Virginia,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),33.87462699414668,30.77714047974291,37.21588144152416,34852.0
Virginia,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,32.87435017703731,29.760648313342305,36.176823209727445,36433.0
Virginia,2011,Percent of adults who engage in no leisure-time physical activity,25.261637651384085,22.49512597318339,28.301711180795845,36992.0
Virginia,2012,Percent of adults aged 18 years and older who have an overweight classification,36.413005641000915,33.83231522105973,39.13556482329685,41482.0
Virginia,2012,Percent of adults aged 18 years and older who have obesity,27.400643652668627,24.996861289233884,29.92234222072225,41482.0
Virginia,2012,Percent of adults who engage in no leisure-time physical activity,22.53660813665584,20.398900574699592,24.88913749630875,44023.0
Virginia,2013,Percent of adults aged 18 years and older who have an overweight classification,36.82447827826564,34.19557984290438,39.5273401141365,47487.0
Virginia,2013,Percent of adults aged 18 years and older who have obesity,27.378118221829137,25.08713753237728,29.807865310506035,47487.0
Virginia,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.24098335009498,49.44544641859426,55.038437814280925,44745.0
Virginia,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.456171905009377,20.21843550172854,24.935985267867235,44257.0
Virginia,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),32.50435370165995,29.961246874929607,35.20279285569495,44399.0
Virginia,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.89960924709118,29.336671833045905,34.600724748411885,45809.0
Virginia,2013,Percent of adults who engage in no leisure-time physical activity,25.519463231809763,23.201585318571492,27.998938095032955,46426.0
Virginia,2014,Percent of adults aged 18 years and older who have an overweight classification,36.49880303858551,34.08642061412603,38.97616633051214,53051.0
Virginia,2014,Percent of adults aged 18 years and older who have obesity,28.586861699119712,26.38343480801493,30.879960792445008,53051.0
Virginia,2014,Percent of adults who engage in no leisure-time physical activity,23.601535025524676,21.61013719512195,25.745953275666473,56416.0
Virginia,2015,Percent of adults aged 18 years and older who have an overweight classification,34.99025411372631,32.4857717142262,37.616063320141635,48010.0
Virginia,2015,Percent of adults aged 18 years and older who have obesity,29.32705061445532,26.966621537179755,31.855086440324932,48010.0
Virginia,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),51.19207593360105,48.4029913887517,53.979240663989515,46567.0
Virginia,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.89993271547327,19.70676969157641,24.303149349944654,46073.0
Virginia,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),30.94405107748341,28.475835754238393,33.550869357845905,46126.0
Virginia,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.86088055306084,29.397107291296813,34.42858037970718,47879.0
Virginia,2015,Percent of adults who engage in no leisure-time physical activity,25.19522552436736,22.86474518943222,27.712852929651245,48487.0
Virginia,2016,Percent of adults aged 18 years and older who have an overweight classification,36.65067177728465,34.1882045592092,39.172503530361105,49570.0
Virginia,2016,Percent of adults aged 18 years and older who have obesity,29.113552551946743,26.862303812789992,31.46760944119427,49570.0
Virginia,2016,Percent of adults who engage in no leisure-time physical activity,23.375334376513546,21.352142245072834,25.548465034834766,53682.0
Virginia,2017,Percent of adults aged 18 years and older who have an overweight classification,36.39325782912739,33.83057730313165,39.03023335360292,52624.0
Virginia,2017,Percent of adults aged 18 years and older who have obesity,30.11590719063545,27.746060732745516,32.595564761325626,52624.0
Virginia,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),51.24178129829985,48.51447063369398,53.95997102009274,51760.0
Virginia,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.713673705468306,19.55170872301629,24.092282806893717,51003.0
Virginia,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.295476301657718,28.881681453809634,33.84954471165071,51396.0
Virginia,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,32.09432781056136,29.6177031320926,34.71571152973218,52872.0
Virginia,2017,Percent of adults who engage in no leisure-time physical activity,25.965426163783505,23.68471861311159,28.424242705471823,53876.0
Virginia,2017,Percent of adults who report consuming fruit less than one time daily,36.20549134036145,33.66116905120482,38.859437123493976,53120.0
Virginia,2017,Percent of adults who report consuming vegetables less than one time daily,15.356187040696893,13.462198514879981,17.53036053495021,52117.0
Virginia,2018,Percent of adults aged 18 years and older who have an overweight classification,36.03455261676984,33.615143148565,38.56584482273495,56864.0
Virginia,2018,Percent of adults aged 18 years and older who have obesity,30.52140721722003,28.282308666291502,32.88307364940911,56864.0
Virginia,2018,Percent of adults who engage in no leisure-time physical activity,22.163510591601504,20.29069759880347,24.192268049617144,61511.0
Virginia,2019,Percent of adults aged 18 years and older who have an overweight classification,34.63647030473789,32.24082264402759,37.12928375472678,53948.0
Virginia,2019,Percent of adults aged 18 years and older who have obesity,31.959790909764966,29.650305850077853,34.40040594646697,53948.0
Virginia,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),50.34245759000819,47.735521581021644,52.97157816575596,52523.0
Virginia,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.705710973724887,20.615032843894898,24.96302936630603,51760.0
Virginia,2019,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.460436107588343,29.16700989949083,33.91571993715811,52831.0
Virginia,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,35.5961816095358,33.158090249500255,38.13350670022951,54028.0
Virginia,2019,Percent of adults who engage in no leisure-time physical activity,25.335316719141893,23.182791682231354,27.594161908319553,56217.0
Virginia,2019,Percent of adults who report consuming fruit less than one time daily,38.02039812206573,35.52767887323944,40.593438497652585,53250.0
Virginia,2019,Percent of adults who report consuming vegetables less than one time daily,17.54893100658731,15.648998420586308,19.67170923379175,51918.0
Virginia,2020,Percent of adults aged 18 years and older who have an overweight classification,35.25592736654874,32.73108226969762,37.85506538183382,51161.0
Virginia,2020,Percent of adults aged 18 years and older who have obesity,32.18507261390512,29.759357713883624,34.714165086687125,51161.0
Virginia,2020,Percent of adults who engage in no leisure-time physical activity,21.00421485569656,19.04699265300383,23.114249305726435,56894.0
Virginia,2021,Percent of adults aged 18 years and older who have an overweight classification,34.3344589467294,32.00328577932918,36.79538814691152,52712.0
Virginia,2021,Percent of adults aged 18 years and older who have obesity,34.203206101077555,31.848776369707085,36.66607224161481,52712.0
Virginia,2021,Percent of adults who engage in no leisure-time physical activity,20.87881753312946,18.967504247366634,22.97543323139653,58860.0
Virginia,2021,Percent of adults who report consuming fruit less than one time daily,39.249708257205164,36.7516905365317,41.86470992711342,50901.0
Virginia,2021,Percent of adults who report consuming vegetables less than one time daily,17.582740880273846,15.572103056450144,19.855334103015938,49371.0
Washington,2011,Percent of adults aged 18 years and older who have an overweight classification,34.81921216060081,32.562778018486426,37.16740804929713,83088.0
Washington,2011,Percent of adults aged 18 years and older who have obesity,26.59112965278446,24.560244541694725,28.77292488217755,83176.0
Washington,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),55.03013200848285,52.60190745109252,57.442131913169874,83934.0
Washington,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,20.997383689502325,19.114055761769194,23.039160570350884,83247.0
Washington,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),34.92029592976472,32.71774377574673,37.21484693080961,83263.0
Washington,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,30.230862386175744,28.067635482894342,32.54298306900487,85878.0
Washington,2011,Percent of adults who engage in no leisure-time physical activity,21.817028500161673,19.86303870848538,23.948146565661236,86596.0
Washington,2012,Percent of adults aged 18 years and older who have an overweight classification,35.604253752803814,33.744325070454934,37.53648012883188,86935.0
Washington,2012,Percent of adults aged 18 years and older who have obesity,26.880392247081158,25.167793178811756,28.682697417610857,86935.0
Washington,2012,Percent of adults who engage in no leisure-time physical activity,18.88221419975932,17.385045399846845,20.48441745979652,91410.0
Washington,2013,Percent of adults aged 18 years and older who have an overweight classification,34.46557514693535,32.30956545157866,36.68115900701804,63123.0
Washington,2013,Percent of adults aged 18 years and older who have obesity,27.295011327091554,25.27818703166833,29.38712830505521,63123.0
Washington,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),57.08857816711591,54.73303491207804,59.406868502117824,62328.0
Washington,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.8841784989858,20.02202677484787,23.885504259634892,61625.0
Washington,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),36.81705391309964,34.63632150872717,39.06830284339529,61933.0
Washington,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.18935599001927,29.06794636935031,33.43315277470705,63322.0
Washington,2013,Percent of adults who engage in no leisure-time physical activity,19.70320183228943,17.88421208438503,21.703192483873977,64182.0
Washington,2014,Percent of adults aged 18 years and older who have an overweight classification,36.370491397011975,34.0548661757417,38.794103589888834,56492.0
Washington,2014,Percent of adults aged 18 years and older who have obesity,27.35285527154287,25.186047581958512,29.58038306308858,56492.0
Washington,2014,Percent of adults who engage in no leisure-time physical activity,17.904759847817783,16.06432356996893,19.925900882191687,60191.0
Washington,2015,Percent of adults aged 18 years and older who have an overweight classification,36.177177597306574,34.24847812734594,38.14432880638777,87918.0
Washington,2015,Percent of adults aged 18 years and older who have obesity,26.555465319957236,24.86552924315839,28.36692827407357,87918.0
Washington,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),59.19627468269251,57.14239274195419,61.200302805299664,86194.0
Washington,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,22.7439153687371,21.120991274160257,24.500236911240382,85264.0
Washington,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),38.88373925752705,36.96371470330312,40.88537503653902,85525.0
Washington,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.571616026786725,29.713270061763307,33.46411619646614,88402.0
Washington,2015,Percent of adults who engage in no leisure-time physical activity,18.737752999231397,17.22551880855045,20.384874071268644,89773.0
Washington,2016,Percent of adults aged 18 years and older who have an overweight classification,35.198833661607374,33.31259542476088,37.11079442320318,77679.0
Washington,2016,Percent of adults aged 18 years and older who have obesity,28.548575548088927,26.782470165681843,30.358681239459827,77679.0
Washington,2016,Percent of adults who engage in no leisure-time physical activity,17.46472913823128,16.039997411399256,19.03441780016002,84988.0
Washington,2017,Percent of adults aged 18 years and older who have an overweight classification,34.74426147635365,32.762175547632594,36.76922436635545,72083.0
Washington,2017,Percent of adults aged 18 years and older who have obesity,27.695434429754588,25.862841446665648,29.607169512922603,72083.0
Washington,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),58.64838673412029,56.52719505340079,60.77280916245081,71160.0
Washington,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,23.545669067205598,21.75586661353221,25.446322336398055,70262.0
Washington,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),38.01510236977546,35.98732679147107,40.09882500989763,70724.0
Washington,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,32.425096201418285,30.467907206860534,34.4744337859381,72764.0
Washington,2017,Percent of adults who engage in no leisure-time physical activity,19.079763563322558,17.466210385359325,20.830775993832084,73931.0
Washington,2017,Percent of adults who report consuming fruit less than one time daily,31.69425889994358,29.747840206965837,33.72537533198476,72669.0
Washington,2017,Percent of adults who report consuming vegetables less than one time daily,16.24648017862409,14.719561584586652,17.914987853000238,71211.0
Washington,2018,Percent of adults aged 18 years and older who have an overweight classification,34.89122329549461,32.819945004582955,36.99669604456039,70915.0
Washington,2018,Percent of adults aged 18 years and older who have obesity,28.757343298314883,26.855353592328843,30.76633434393288,70915.0
Washington,2018,Percent of adults who engage in no leisure-time physical activity,17.596040744247947,16.039032068180074,19.279904281729074,78146.0
Washington,2019,Percent of adults aged 18 years and older who have an overweight classification,35.81225776860452,33.78836429308566,37.90522732484806,69768.0
Washington,2019,Percent of adults aged 18 years and older who have obesity,28.450954592363257,26.588514791881668,30.404063467492264,69768.0
Washington,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),60.04504980358115,57.86318801771448,62.163439610399166,67967.0
Washington,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,26.154719911590327,24.33605232896761,28.088969698779888,66961.0
Washington,2019,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),39.7353618469301,37.706092874534306,41.85103552465605,68178.0
Washington,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,36.43798917957034,34.436730622964,38.555184191266164,69683.0
Washington,2019,Percent of adults who engage in no leisure-time physical activity,18.969958256157906,17.369350067730075,20.69974428441102,72346.0
Washington,2019,Percent of adults who report consuming fruit less than one time daily,35.81630985383979,33.765947719058886,37.94679013600012,68897.0
Washington,2019,Percent of adults who report consuming vegetables less than one time daily,18.528978987866232,16.82225510506067,20.370625924829827,67580.0
Washington,2020,Percent of adults aged 18 years and older who have an overweight classification,36.2132827073633,34.11180064922666,38.37213613196047,68081.0
Washington,2020,Percent of adults aged 18 years and older who have obesity,28.123248777191876,26.23936634303256,30.110325935282972,68081.0
Washington,2020,Percent of adults who engage in no leisure-time physical activity,17.73493941442613,16.18750975089708,19.443014457330072,76916.0
Washington,2021,Percent of adults aged 18 years and older who have an overweight classification,35.67997647666313,33.637396368226284,37.79349952666457,69718.0
Washington,2021,Percent of adults aged 18 years and older who have obesity,28.80151754209817,26.876007630740983,30.785830058234602,69718.0
Washington,2021,Percent of adults who engage in no leisure-time physical activity,17.624680899996168,16.096965515479063,19.29703834310757,78267.0
Washington,2021,Percent of adults who report consuming fruit less than one time daily,35.61350408935634,33.57697203362202,37.74698720038555,70549.0
Washington,2021,Percent of adults who report consuming vegetables less than one time daily,18.461989055574005,16.751724685600426,20.32939256991871,69259.0
West Virginia,2011,Percent of adults aged 18 years and older who have an overweight classification,36.532167785008596,33.72481370334154,39.48510975486394,29657.0
West Virginia,2011,Percent of adults aged 18 years and older who have obesity,32.609960239908354,29.937704697082015,35.434550845744326,29678.0
West Virginia,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),42.77262864634546,39.849839396919045,45.754916420845625,30510.0
West Virginia,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,12.48683959314,10.624707857401495,14.694295401428619,30379.0
West Virginia,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),25.97118136658223,23.38031713655953,28.765174194821856,30397.0
West Virginia,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,19.739725676195356,17.442395205742855,22.316254326368416,31204.0
West Virginia,2011,Percent of adults who engage in no leisure-time physical activity,35.48012566981373,32.83275708088798,38.26033426894616,31352.0
West Virginia,2012,Percent of adults aged 18 years and older who have an overweight classification,34.65148698884759,32.02775386421444,37.42768538446488,30666.0
West Virginia,2012,Percent of adults aged 18 years and older who have obesity,33.767742777016885,31.071088501923956,36.58673123328768,30666.0
West Virginia,2012,Percent of adults who engage in no leisure-time physical activity,31.291658937735733,28.844262041674398,33.89006677796328,32346.0
West Virginia,2013,Percent of adults aged 18 years and older who have an overweight classification,33.857608631217026,31.320285731222956,36.477310451123365,33738.0
West Virginia,2013,Percent of adults aged 18 years and older who have obesity,35.10992649238248,32.523297172327936,37.80666014582963,33738.0
West Virginia,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),47.567180959215406,44.7976767133118,50.3411045329506,33444.0
West Virginia,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,12.510753624058346,10.718259851736246,14.63251298058165,33319.0
West Virginia,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.239305175060963,28.700821868320435,33.89367492548996,33217.0
West Virginia,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,18.294960350887386,16.19151538037006,20.64208324861301,34427.0
West Virginia,2013,Percent of adults who engage in no leisure-time physical activity,31.58735229379055,29.155540430954588,34.17065280352178,34528.0
West Virginia,2014,Percent of adults aged 18 years and older who have an overweight classification,34.19281709479947,31.681403398363752,36.79332913782253,34958.0
West Virginia,2014,Percent of adults aged 18 years and older who have obesity,35.63093426397391,33.09828651524687,38.25711711196293,34958.0
West Virginia,2014,Percent of adults who engage in no leisure-time physical activity,28.8923639800189,26.62243013365735,31.321590387471314,37035.0
West Virginia,2015,Percent of adults aged 18 years and older who have an overweight classification,35.62873454144729,33.06163217827844,38.297336843394156,32668.0
